#Facebook-like Social Network. https://toreopsahl.com/datasets/#online_social_network (weighted longitudinal one-mode network)
# Opsahl, T., Panzarasa, P., 2009. Clustering in weighted networks. Social Networks 31 (2), 155-163, doi: 10.1016/j.socnet.2009.02.002
# from, to, weight
1,2,3
440,1384,46
440,1384,66
440,1384,60
620,701,4
768,1280,196
768,593,21
1373,713,232
161,1673,83
713,1326,331
713,1326,25
1373,621,209
713,1373,330
1644,1623,260
1373,713,127
249,621,152
1644,949,18
1648,949,45
249,1504,75
779,128,178
1555,400,44
779,744,68
1555,257,23
249,1648,206
1623,1644,59
393,1111,67
1540,376,57
1282,1189,181
1060,199,619
429,1189,34
1060,1187,489
1060,191,342
394,429,46
429,394,196
621,1373,298
1540,47,83
621,249,138
1647,1608,23
1647,621,106
277,687,69
277,1688,71
249,621,150
1647,193,189
621,1647,133
1189,1282,203
621,249,15
1189,429,37
1647,621,58
621,1647,94
84,1647,2
1647,621,128
1647,84,2
1647,84,23
1647,498,79
1280,768,269
878,1647,25
84,1647,25
1668,454,108
1190,393,27
249,621,195
1190,62,45
249,1540,147
1190,393,87
220,1686,242
1693,1693,1
768,1280,609
193,1647,354
84,451,2
84,451,2
84,451,2
84,1211,44
84,1211,44
361,638,155
393,1190,87
1072,1158,86
84,901,50
84,523,23
249,44,106
686,1676,53
686,621,34
242,429,38
495,1332,150
495,172,91
1520,919,103
1485,1367,187
621,1647,36
878,1426,5
474,242,30
454,1668,111
1403,1313,635
518,1580,81
1513,1520,83
242,474,7
1158,1072,233
1255,249,103
1565,176,111
249,1255,129
42,1255,43
1255,42,20
42,1255,134
919,1520,33
1255,42,29
1136,234,51
42,1255,168
1136,781,90
1136,1052,198
189,1641,174
1668,454,82
189,708,182
357,1426,19
1136,41,24
679,1281,47
429,1189,43
679,1281,47
429,242,71
1493,372,53
357,1554,10
1189,429,139
1281,679,173
1554,357,7
679,1281,251
429,1289,155
357,1554,25
1554,357,71
357,1554,112
357,135,10
357,429,10
1554,357,47
357,1554,44
281,1281,77
357,1554,27
1668,912,5
912,1668,6
1554,357,10
1554,357,70
357,1554,98
1733,1733,1
357,973,31
1554,357,56
706,1383,144
357,1554,59
357,1554,15
973,357,16
1554,357,106
1554,357,24
357,973,18
357,1554,14
176,1565,154
973,357,10
41,1136,51
357,1554,26
1554,357,39
1554,357,45
357,1546,29
357,1554,12
544,797,58
357,1015,10
1554,357,82
357,475,8
357,1554,7
1554,357,20
708,281,317
708,189,39
357,1554,146
357,708,12
1290,1677,95
1383,706,210
281,708,565
338,475,140
1554,357,53
1312,1013,28
257,1555,15
398,1013,84
234,1136,1893
398,337,56
234,1312,11
1312,234,127
104,713,137
1540,249,150
1676,686,41
1540,372,21
234,1312,184
1540,714,84
686,1676,104
1312,234,29
1676,686,84
234,1312,54
1269,523,12
475,357,11
415,997,54
1657,1316,5
1316,1657,8
1657,1316,37
1657,1641,7
686,1676,96
41,1554,8
1676,686,138
799,1475,49
686,1676,69
128,1189,53
1013,1312,134
1676,686,138
128,779,142
1013,398,193
1540,440,63
1554,41,3
440,1540,32
1676,686,138
1676,686,138
1540,440,62
1546,193,24
949,1644,84
949,1648,29
1346,48,129
1280,768,881
1522,1616,64
781,1136,187
1185,52,68
415,841,20
1540,1283,128
321,392,101
1438,639,140
779,128,147
272,1253,26
1248,1676,91
41,1554,3
469,463,316
48,1346,174
48,1624,18
1624,48,23
48,1624,86
48,1248,18
1624,48,92
234,309,260
234,708,249
234,708,249
234,708,249
1029,41,83
1185,528,56
1227,1039,86
462,1638,103
462,713,21
797,544,174
542,1158,63
357,1363,7
1248,48,22
1136,41,29
249,1540,90
1136,234,98
1136,781,62
1608,1647,40
1434,1669,59
1434,174,155
144,1500,1637
1434,1601,39
193,1546,23
768,1280,502
398,1013,6
1502,1693,2
249,1568,45
1231,1254,205
1039,1227,117
1039,1598,140
1830,1830,1
1408,1253,10
1231,1667,22
1039,1632,354
1039,342,94
337,398,464
1573,728,125
1013,398,397
768,801,50
367,1540,53
249,1130,23
1413,1668,105
1413,1668,121
523,1269,117
1413,800,656
53,1585,237
708,281,247
1346,48,122
1312,1013,6
1546,193,21
1253,272,42
1346,1314,17
1314,1346,116
1314,1346,3
883,278,64
1346,1314,147
161,162,107
1346,1314,54
781,1136,65
1601,1666,42
162,161,62
1669,1434,57
400,1555,120
41,1136,28
400,1681,588
41,1029,283
400,474,412
249,44,21
400,1255,145
3,36,61
3,44,61
1508,1580,154
454,1668,39
281,708,322
1644,949,383
400,601,12
1644,1304,19
1190,393,460
1304,1644,81
1644,1304,125
1304,1644,125
768,408,101
32,1692,34
768,1280,241
398,337,5
1255,400,73
398,1013,40
27,620,303
1255,1694,10
176,1565,61
1668,454,46
393,1190,241
278,883,36
249,1304,60
1304,249,54
249,1304,89
1304,249,198
249,1304,59
249,1304,74
1281,281,74
1281,679,84
249,96,79
41,1423,2
1516,393,264
281,1281,97
249,502,101
1644,1304,285
537,777,86
249,598,122
1520,1513,112
249,919,185
1520,919,32
53,1667,42
361,1026,263
474,400,331
1540,367,24
1283,1540,736
1540,249,127
1540,1283,192
249,1540,145
249,1181,9
1227,1039,31
1270,710,35
1540,249,217
537,1522,29
1623,711,36
309,234,350
1270,537,109
537,1270,337
537,1228,21
1540,50,263
711,1623,9
1667,53,44
1228,537,148
249,1540,165
1228,537,69
537,1228,173
537,1228,25
1540,249,254
249,1540,338
1585,1413,53
1540,249,127
1413,1585,62
919,249,58
1540,810,105
249,1540,28
1585,1568,58
234,1136,139
1568,249,103
801,768,48
1540,249,7
1568,1255,59
249,1568,255
679,1281,293
249,1540,187
1540,249,154
1568,249,109
1568,1585,45
1368,1585,76
1568,1585,29
249,1568,224
249,1540,149
1568,249,84
249,1568,37
249,1568,686
1332,495,106
1568,249,1
1585,1368,19
249,1568,84
53,1667,8
249,1402,204
50,1540,568
234,309,1318
495,1332,203
1540,50,126
1540,1695,95
361,1402,258
361,1402,258
361,1402,258
361,1402,258
546,1644,89
1540,856,220
361,1056,204
361,1056,204
1540,518,55
361,1056,204
297,337,30
361,913,54
361,460,199
1270,537,97
249,474,66
1255,1568,38
361,788,160
1281,281,115
1281,679,88
361,311,48
361,773,59
1283,1540,103
1283,593,32
1568,1255,74
822,700,113
1540,1283,12
1644,546,894
1623,711,61
509,1255,42
44,249,133
44,3,43
249,44,197
544,797,94
518,1540,192
1667,53,47
281,1281,319
810,1540,94
1601,1231,17
1619,593,379
1231,1601,31
1013,1696,111
12,1387,11
12,1121,21
249,928,23
1121,142,25
42,950,15
1121,797,57
1601,1231,109
36,3,63
1601,1231,47
249,1619,68
1231,1601,68
1231,1601,65
249,734,81
1601,1690,39
1601,1690,39
1387,12,36
1,36,10
1387,1313,27
1,36,27
1255,1568,37
1255,509,18
1601,394,137
1281,281,151
1565,176,110
1619,1629,111
367,1540,53
1237,52,7
1237,1029,21
176,1565,96
53,1667,33
679,1281,93
1619,1402,130
1667,53,108
1619,249,50
193,144,239
474,249,68
474,1644,184
654,620,366
734,249,129
734,605,138
605,734,16
1423,41,38
454,1668,13
144,193,82
1667,734,34
1668,454,210
1667,605,34
1565,176,15
734,1667,140
1681,400,809
281,1281,839
1667,605,61
1667,734,23
176,1565,67
973,1697,30
193,144,192
734,1667,108
1667,734,56
734,1667,43
1667,734,95
1565,176,15
176,1565,81
1667,544,25
44,249,201
1335,1694,3
1565,176,151
176,1565,79
1690,1601,8
605,1667,25
708,281,66
546,1644,77
1690,1601,4
1359,1255,219
1359,1694,13
841,415,50
1285,1342,61
1667,605,49
605,1667,30
1667,605,13
1285,1217,372
281,708,415
1217,1285,105
1706,1706,1
1698,1698,1
1285,1217,56
617,1667,88
617,431,59
1667,617,78
302,1698,8
1079,1078,9
176,1565,24
617,1667,95
1624,1626,16
3,44,78
3,36,45
1285,176,52
1079,1078,9
176,1285,93
1285,544,30
1667,617,123
549,325,78
1285,176,110
176,1285,19
546,544,91
1565,176,71
249,1619,71
249,734,86
176,1565,22
249,44,134
1285,617,95
214,1598,18
1136,781,260
1136,41,69
617,1285,38
1136,234,3
617,1667,72
1285,617,50
415,841,13
1285,1565,84
617,1285,49
1285,389,89
1413,549,307
249,389,16
389,1285,44
389,249,24
1667,617,33
249,389,39
389,249,13
1667,447,67
249,447,95
389,361,32
249,389,84
1285,52,114
1285,389,17
1285,1365,3
298,518,173
1365,810,507
1365,1285,26
1326,713,171
1285,27,237
1313,1387,49
1285,1365,234
1520,716,8
1520,716,12
1285,1021,119
12,1387,54
1413,389,119
544,1285,47
27,1285,135
1285,1313,241
389,1413,12
1285,544,93
1255,1359,84
544,1285,86
1285,27,190
1285,544,73
1644,474,248
1313,1285,324
1285,3,25
3,1285,90
544,1285,96
3,1285,295
1285,3,71
3,1285,66
1343,276,173
41,1423,28
41,1136,3
1285,1313,237
1285,544,64
1285,3,59
544,1285,56
234,1255,182
502,249,142
1285,544,307
1644,546,307
544,1285,32
1313,1285,233
1285,544,73
1255,234,97
1285,1313,192
544,1285,132
3,1285,241
1413,544,131
1313,1285,223
544,1413,80
1285,3,16
27,1285,280
766,252,24
1540,367,174
1285,1313,274
234,1255,139
598,303,35
1285,27,210
161,162,168
1343,193,6
118,193,13
193,1343,49
193,118,9
118,193,42
1255,234,75
1285,544,10
1313,1285,185
1343,193,225
160,598,2
193,1343,228
1522,537,20
878,766,4
1285,1313,408
1522,1580,79
605,617,8
1285,1313,408
361,389,222
1313,1285,142
234,1255,318
1601,1690,206
303,598,83
342,1039,291
1285,1313,723
1234,1254,25
1285,1313,118
281,1,107
1285,1413,129
249,502,110
36,1,82
1313,1285,478
36,3,17
3,36,22
174,1434,89
1252,1616,635
338,63,51
1343,193,268
886,768,84
1598,214,60
1598,1039,18
272,1253,164
1598,919,26
1598,1655,51
1598,1344,76
1598,1487,93
1598,1522,19
1598,1548,118
1565,1285,66
1598,768,130
620,27,1170
1413,544,53
1598,27,274
1598,632,53
1598,1582,19
1598,429,85
1285,1565,74
174,1434,77
544,1413,36
389,361,137
1487,42,224
1487,1598,95
1413,544,27
447,249,66
447,1667,25
1690,1601,44
552,1413,58
447,1285,125
1280,768,50
1227,1039,128
193,1343,353
711,1623,185
1343,193,379
1487,679,208
193,1343,479
400,1255,312
1343,193,215
1757,1757,1
1413,552,20
193,1343,309
1413,552,230
1343,193,333
1667,447,88
193,1343,314
1343,193,218
400,1681,1004
400,474,450
1072,1158,32
193,1343,796
1676,686,52
400,502,10
400,502,10
400,536,31
400,1343,170
193,394,88
1343,193,537
1343,400,213
768,1598,23
1033,1281,30
1033,1355,16
1285,447,136
193,1343,373
1343,193,253
810,1365,386
552,1413,155
60,1130,54
1269,523,153
400,1343,181
507,1313,761
1343,400,102
48,1346,106
1413,552,930
552,1413,18
1413,552,207
1657,144,78
1657,1565,64
552,1413,246
1281,1283,19
1158,1072,50
1305,1103,2
1189,1015,66
1281,281,374
325,549,26
687,277,25
687,1440,71
474,1644,754
474,400,1157
42,995,110
42,474,42
474,42,61
42,474,38
42,1622,286
474,42,11
797,544,143
708,281,280
1440,687,74
544,797,117
193,1343,501
966,52,102
281,1281,404
509,1255,110
509,1603,90
249,447,178
249,1426,43
1675,201,21
447,1667,75
447,249,249
1548,1598,46
1,281,87
1,36,43
1,36,103
1,36,82
797,544,152
1,36,62
1,36,41
1667,447,12
1426,249,10
1426,1699,75
239,1328,44
1623,711,441
1426,1066,42
1629,1619,182
1,36,136
1356,1509,144
710,1270,23
1281,281,269
1356,135,122
950,42,41
431,617,24
281,1281,160
281,708,533
494,389,45
708,281,578
249,447,101
249,1629,64
199,544,236
1629,249,227
249,1629,204
1629,249,12
1493,1113,99
249,1629,57
1629,249,277
447,249,66
249,1629,159
249,447,21
447,249,120
1629,249,46
679,1487,54
1387,12,155
1387,1313,20
711,1623,144
503,605,23
1270,710,66
1365,1285,324
277,687,56
27,1285,122
768,1280,52
1365,810,275
12,1387,34
27,620,1794
1488,518,32
1644,474,708
1431,1676,81
1113,990,20
1647,878,41
990,1113,26
1647,193,275
1647,621,5
1647,1608,31
1647,9,133
1113,990,22
1694,1335,44
1694,1359,12
1647,1516,31
1694,1255,11
1647,32,80
389,494,86
193,1647,451
249,447,18
1647,193,323
1647,1113,28
1657,1647,5
990,1113,13
1657,1346,5
1540,193,111
544,797,96
1647,1440,48
249,1647,291
593,1619,291
1647,1657,16
1540,810,91
1647,249,19
193,1647,500
1540,810,122
1647,193,51
193,1540,154
593,1283,270
1540,193,48
1313,1387,46
249,1647,72
1440,1647,614
1565,1657,34
1113,1647,187
1647,249,44
1647,1113,50
1647,193,23
1113,1647,159
1540,1373,263
249,1647,39
447,249,78
1657,1565,51
281,708,512
193,1647,35
1255,234,75
1255,400,32
1255,509,40
1285,27,239
1285,1365,41
249,447,187
249,447,29
1647,1113,8
1647,249,24
1647,193,18
447,249,206
367,1540,29
1313,1403,980
617,431,11
1434,1669,9
1434,174,13
1434,174,34
249,1647,133
249,447,70
713,1326,78
713,462,17
447,249,64
52,1285,58
52,966,25
454,1668,13
249,447,78
1328,239,74
504,1339,160
621,1647,47
447,249,129
1598,400,12
1598,52,15
249,447,315
1598,357,43
708,281,359
447,249,476
1619,1629,183
1619,249,54
249,447,213
249,1619,31
1619,249,11
1619,249,31
800,1413,133
249,1619,4
249,1619,33
447,249,102
249,447,337
710,1270,74
447,249,137
281,708,338
249,447,170
447,249,111
249,447,108
686,1676,31
447,249,125
1619,802,325
1619,802,325
249,447,269
249,1359,58
447,249,315
249,1118,133
249,447,188
27,1285,262
393,1686,108
1468,1235,110
1468,1554,28
1113,1468,25
1113,815,49
1468,1113,9
36,3,13
36,1,34
1700,1700,1
768,1444,40
1113,1468,38
1280,768,22
708,281,205
174,1434,48
32,1647,146
1403,1313,782
281,708,326
615,598,52
357,1598,13
1285,52,126
1285,52,126
281,252,103
1285,27,299
9,1647,245
463,469,261
463,482,33
463,361,88
606,128,165
482,463,99
357,1624,53
1540,1168,481
357,809,16
809,357,24
357,809,26
357,1616,10
809,357,61
1623,711,75
357,809,115
357,1248,17
1616,812,123
357,53,8
357,1244,8
1616,1173,298
357,1217,19
1616,1601,428
1686,393,170
1168,1540,95
1281,281,286
1173,1616,237
1624,357,30
105,1648,13
281,1281,582
357,1624,43
1039,1227,119
1039,1598,109
1118,249,67
128,606,61
1616,1173,470
1616,768,270
1173,1616,313
1601,1616,266
1601,1616,43
1608,1647,153
1700,1362,86
1700,768,21
768,1616,251
768,1700,19
1700,768,50
768,1700,30
1700,768,16
53,357,17
307,317,80
361,389,195
361,463,137
973,1697,43
1701,1701,1
357,1701,9
209,1701,34
1185,607,64
1754,1754,1
1704,1704,1
300,1702,27
341,1056,5
341,1056,5
341,1056,5
546,1348,39
1183,1703,49
52,1701,100
337,1598,216
1704,1598,26
1328,239,200
783,1705,8
249,1598,173
1779,1779,1
400,1598,27
249,1706,49
1725,1725,1
1794,1794,1
9,1701,24
9,1706,14
9,1682,45
1543,1467,170
1731,1731,1
1551,1636,69
1520,449,105
1774,1774,1
840,1077,54
1708,1708,1
1393,1427,32
191,765,109
19,1645,54
19,1645,54
1468,1427,19
1468,1427,12
252,766,16
485,1421,350
1710,1710,1
309,1467,42
1343,1707,180
654,297,162
193,1412,135
1601,1412,71
234,1412,325
1601,1636,36
249,1708,20
249,1701,85
1142,1709,7
1718,1718,1
32,1710,30
810,1412,683
95,773,284
144,1557,7
799,1557,2
967,1557,92
1513,460,164
1513,460,164
799,733,2
1879,1879,1
3,1711,119
3,2,119
3,1501,119
3,754,119
1712,1712,1
1727,1727,1
536,733,5
1339,1296,18
124,802,133
1720,1720,1
1712,1466,39
959,958,493
1730,1730,1
1284,733,12
95,1385,117
95,1419,80
191,1421,2
1509,1566,49
1509,1566,49
1655,1598,22
1543,297,419
32,1655,43
1343,1071,171
1343,1071,171
95,707,99
95,607,43
878,1426,5
95,862,109
48,1655,59
1713,1713,1
1255,1071,6
225,1426,65
1713,1714,4
1713,1573,4
1759,1759,1
1715,1715,1
1406,1715,104
1332,311,80
32,311,28
621,824,149
644,311,41
1717,1717,1
1716,1308,34
147,1505,56
1716,69,29
361,311,522
809,1071,44
1717,192,117
1719,1719,1
249,1718,112
1717,1507,52
983,985,452
214,286,22
214,512,89
1716,1689,108
1716,1689,108
276,1683,8
124,1622,119
124,463,87
19,1715,16
32,1053,132
1013,1701,333
1489,1588,469
1753,1753,1
1500,144,739
1346,1314,419
429,1190,57
429,191,112
809,847,943
95,561,433
95,626,131
95,1118,176
361,1255,216
95,447,308
95,1578,76
1314,1346,776
1543,1715,381
1543,1715,168
1543,1719,636
561,95,897
1543,525,91
1543,502,348
1543,969,322
1408,1720,120
1543,852,237
1190,393,342
1431,431,307
1190,1111,336
1543,1280,465
1543,809,325
1543,1312,327
1543,1565,291
727,710,162
1190,393,484
1313,1285,74
538,361,70
191,429,244
1644,214,89
1644,124,136
312,1,140
847,809,1273
393,1190,610
214,1644,66
969,1543,100
620,1644,54
32,1042,63
431,1431,216
1362,799,37
431,1295,120
799,1362,3
1295,431,164
1713,525,26
1713,525,100
1713,561,57
1713,1565,10
1713,1463,6
1463,1713,4
1713,1463,9
1463,1713,21
1713,1463,14
1463,1713,37
1713,1463,6
1463,308,23
342,1362,86
809,1543,88
1118,95,289
1713,809,22
1713,282,32
809,1713,130
1713,809,26
193,393,8
1713,70,42
70,1713,4
282,1713,328
1713,282,42
1,312,93
3,105,119
3,509,119
3,790,119
3,32,119
3,1154,119
3,1373,119
3,800,119
3,504,119
3,234,119
3,1288,119
3,155,119
3,824,119
3,1183,119
3,1208,119
3,611,119
3,778,119
3,641,119
1644,620,84
1644,214,119
1713,277,2
1713,282,11
1713,85,31
1713,1652,15
124,1644,221
447,95,177
634,852,175
1346,1314,341
1713,1346,5
67,1042,50
1346,1713,73
1346,1713,51
1111,1190,127
8,346,177
1393,1225,47
783,242,152
1285,1313,115
525,1713,167
277,1713,2
277,1688,295
639,1713,5
768,1280,560
1565,1543,197
1565,124,52
1565,1713,32
1231,1713,33
1231,1667,21
474,400,516
474,1339,250
474,249,167
242,783,436
783,242,164
1721,61,60
1688,1647,150
346,8,164
214,1644,67
1688,277,379
1723,1723,1
1522,1618,26
1522,537,29
1255,124,75
214,525,54
525,1543,221
525,214,47
214,525,102
525,214,98
214,525,46
1713,525,56
1713,1346,122
525,214,104
525,1713,104
214,525,307
1713,525,56
525,1713,29
1346,1713,77
1713,1346,63
1346,1713,94
525,214,213
1346,1314,75
1713,1346,25
1713,1346,2
537,1522,79
1644,214,31
1644,124,43
1346,1713,58
561,1713,217
711,642,35
1713,1231,7
1713,561,243
1713,378,13
1713,1346,43
1713,1231,7
1238,249,266
1554,1468,75
1713,1585,5
1585,1713,7
1627,1136,8
1713,1585,33
950,353,53
1713,1554,14
1554,1713,16
1713,1554,23
1554,1713,23
1713,1554,41
1713,652,198
1644,1329,171
1720,1408,19
1346,1713,27
249,474,115
727,822,270
1238,95,270
249,1238,208
642,711,37
1713,1346,37
1346,1713,97
1346,296,51
1713,1346,56
1346,1713,88
1713,1346,90
296,1346,242
1346,1713,25
353,950,52
353,1722,61
1346,296,208
1346,1713,51
1713,1346,44
1346,1688,27
1346,1713,62
1713,1346,2
1158,1072,136
1346,642,90
431,1295,90
431,1346,36
1688,1346,40
1346,431,96
1346,1688,37
1688,1346,31
8,346,314
652,1713,204
1346,1688,18
378,1713,16
1280,1543,247
1688,1346,80
1072,1158,69
1713,1072,45
950,353,192
1072,1713,59
1713,1072,64
1072,1713,51
1713,1072,47
1072,1713,27
1713,1072,5
1280,768,1007
249,843,75
249,63,134
249,1136,135
249,1244,106
249,1565,50
652,598,75
482,454,112
263,308,29
809,847,429
1215,1713,63
711,642,35
711,547,34
547,711,191
711,547,287
547,711,99
711,547,197
547,711,100
711,547,32
1675,32,198
214,1644,56
454,482,42
1136,249,46
1543,1565,1593
1543,1280,191
1543,525,472
277,1688,438
105,1281,117
1190,1723,75
1339,474,18
1314,1346,150
644,719,333
1713,1072,11
1713,525,2
1713,1624,58
67,32,13
1624,1713,119
525,1713,6
1713,1624,118
1713,525,29
1713,1215,49
525,1713,44
1713,525,35
525,1713,69
1713,525,32
525,1713,28
525,1713,12
32,67,21
32,1675,171
1060,249,16
63,249,69
1713,63,7
1346,1314,379
474,249,203
1713,1346,20
1713,1231,5
1713,638,10
1231,1713,91
1713,1231,48
1231,1713,19
1713,1231,53
1231,1713,101
1713,1231,89
1231,1713,93
1713,1231,93
312,1,229
1713,1231,18
1244,249,176
1717,784,24
1713,1724,6
1068,674,748
1543,1724,100
1667,1231,34
1717,353,43
1717,908,13
1647,1688,126
1624,1713,116
1713,1624,37
768,1280,985
1346,1713,17
1713,1346,25
1346,1713,22
1713,1346,24
1346,1713,35
1713,1346,56
1346,1713,95
1713,1346,111
1713,378,23
1346,1713,6
1713,1346,9
1713,1346,15
447,395,79
1285,27,182
561,1713,630
1543,1485,437
27,1285,416
124,1565,132
124,1255,127
1713,44,12
124,1644,10
44,1713,18
1713,44,10
44,1713,51
1713,44,18
1713,277,28
1624,1713,124
1642,822,138
1255,124,91
1713,1181,13
1713,1181,19
175,224,96
1231,1713,25
1231,1667,23
525,1543,421
431,1346,96
1688,1647,106
1667,1231,10
1688,277,216
1329,1644,44
1231,1667,60
85,1713,3
61,1721,504
249,1136,48
249,474,131
249,1244,187
557,152,695
249,1402,28
1644,1329,67
1346,431,17
1231,1605,38
1732,1732,1
799,302,117
1255,1231,129
674,1068,832
429,191,137
1713,379,21
1713,1554,12
1713,1554,24
598,652,28
1136,249,36
1713,757,15
27,652,85
1285,27,286
1713,598,13
474,249,110
1725,1072,2
1713,1346,2
1713,1387,21
1387,557,23
1387,95,281
1387,1285,148
1387,1535,93
1387,1285,149
1387,1713,24
1408,1720,48
353,1717,76
353,950,79
1408,1624,244
1343,1342,249
1712,1726,3
843,249,11
1712,1726,8
249,474,121
249,389,40
1713,282,19
1713,1648,20
1713,72,5
282,1713,25
1713,282,25
282,1713,122
1713,282,120
282,1713,73
1713,282,12
249,63,45
249,282,28
1713,282,42
1346,1314,29
282,1713,56
1713,282,31
282,1713,43
1346,393,64
1713,282,45
1255,42,280
317,311,144
314,644,84
27,1285,97
644,314,230
1079,282,42
1079,27,41
1253,644,374
1079,27,41
1130,214,47
1079,27,12
1253,673,91
1713,1130,2
312,644,161
124,1255,110
1579,42,177
27,1079,107
1158,1072,87
72,1713,83
431,1346,31
1255,124,114
1535,1387,11
1535,1339,57
1723,1190,12
1535,644,90
1606,843,29
1346,431,293
1725,898,3
1543,173,1264
1647,1688,235
393,1346,65
1543,1712,528
1721,61,190
1346,393,221
1543,1627,614
27,620,32
1647,544,180
1647,1005,90
1647,193,45
1543,525,1617
878,1647,66
1647,878,70
302,799,102
1688,1647,63
242,783,92
242,783,41
1727,995,31
1727,346,50
1280,768,1223
1280,1543,8
783,242,82
544,1647,22
1727,1453,91
1717,353,273
1713,617,20
191,429,354
214,1130,31
42,1255,411
42,1579,325
199,1717,115
431,1346,34
950,353,83
1624,1408,134
525,1543,847
652,27,58
652,1317,36
620,27,180
620,1487,731
242,783,110
620,1568,87
525,652,146
652,525,53
644,312,56
8,32,3
474,249,105
282,1079,167
1647,1688,72
1647,544,93
1339,474,7
474,1339,5
1190,394,739
1339,474,19
1415,1142,800
799,302,41
644,626,71
644,626,71
644,1535,98
644,1253,396
644,1568,51
1190,644,254
652,1629,48
644,1190,294
27,620,318
27,652,85
652,27,101
27,652,403
652,27,150
27,652,23
652,27,100
27,652,22
652,27,34
27,652,131
652,27,43
245,615,177
27,652,412
233,193,563
1339,1491,31
95,447,256
1346,431,241
1238,249,249
95,1238,453
1238,95,382
312,644,115
95,1387,847
1362,342,36
95,1238,177
95,1648,449
1491,1339,61
95,561,912
250,809,6
95,1260,270
1728,1728,1
8,1238,195
95,713,69
95,1692,46
642,1346,36
1285,1387,385
1285,1387,59
1285,27,212
1339,1491,134
652,27,116
1342,1343,301
249,474,102
249,1238,34
1346,642,79
1042,67,54
443,341,7
1042,32,139
1346,1472,86
394,1190,758
1728,644,56
557,1387,147
557,152,22
95,1255,173
799,1475,25
95,621,265
621,95,68
431,1346,42
1487,620,1484
1346,431,67
95,621,136
557,8,24
644,1728,86
557,1346,18
8,557,148
561,95,1153
1346,557,13
557,525,68
557,8,133
783,242,101
557,1346,26
1346,557,40
1491,1339,112
557,1346,83
1346,557,46
1346,1314,187
32,8,26
557,1346,172
1346,557,8
32,1042,133
32,8,22
27,1285,571
1406,1362,152
8,32,22
525,557,29
525,557,59
160,429,196
160,1181,103
160,697,61
160,1729,133
1713,1231,42
1231,1713,37
1713,1231,21
1713,1074,12
1657,1730,15
1074,1713,12
1074,516,4
1231,1713,46
1285,27,637
1713,1231,29
1713,1074,28
1713,1585,28
1181,160,83
1181,1713,15
1231,1713,68
856,1176,166
1713,1231,15
809,250,29
1730,1657,962
329,1510,78
1343,1342,381
1688,277,18
142,144,48
144,1500,1028
144,142,156
142,144,105
142,1575,125
144,142,151
142,1575,125
